PMID	CUI	Preferred_name	sem_group	score
28554723	C0332272	Better	qlco	3.56
28554723	C0184511	Improved	qlco	3.56
28554723	C2981279	Decade	qnco	3.53
28554723	C0521116	Current (present time)	tmco	3.43
28554723	C1550453	Act Mood - intent	ftcn	3.41
28554723	C0522510	With intensity	qlco	3.41
28554723	C1283828	intent	qlco	3.41
28554723	C0023671	Life Expectancy	grpa	19.20
28554723	C0009738	Congo	geoa	17.80
28554723	C0012634	Disease	dsyn	9.84
28554723	C0376558	Life	idcn	9.74
28554723	C3811819	CFTR wt Allele	gngm	5.18
28554723	C2981279	Decade	qnco	3.55
28554723	C1836348	Severe disorder	fndg	3.55
28554723	C4050419	Borg Category-Ratio 10 Perceived Exertion Score 7	inpr	3.43
28554723	C0205438	Fourth	qnco	3.43
28554723	C1706303	Fourth (suffix)	qlco	3.43
28554723	C3641272	Very severe	qlco	3.43
28554723	C2598519	Current age	tmco	3.43
28554723	C2939193	Median (qualifier value)	spco	3.42
28554723	C0876920	Median Statistical Measurement	qnco	3.42
28554723	C0549183	Midline (qualifier value)	spco	3.42
28554723	C2347635	Population Median	qnco	3.42
28554723	C2348144	Sample Median	qnco	3.42
28554723	C0442824	Very	qlco	3.42
28554723	C2984081	Very Much	qlco	3.42
28554723	C0010531	Cyclic AMP-Dependent Protein Kinases	aapp	28.72
28554723	C0010531	Cyclic AMP-Dependent Protein Kinases	enzy	28.72
28554723	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	22.50
28554723	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	22.50
28554723	C0005367	Bicarbonates	inch	20.95
28554723	C0005367	Bicarbonates	phsu	20.95
28554723	C0008203	Chlorides	inch	17.80
28554723	C0017337	Genes	gngm	16.22
28554723	C0003075	Anions	elii	13.06
28554723	C2744579	ATP8A2 protein, human	aapp	12.92
28554723	C2744579	ATP8A2 protein, human	enzy	12.92
28554723	C0012634	Disease	dsyn	11.49
28554723	C0026882	Mutation	genf	9.90
28554723	C0005528	Biological Transport	celf	9.88
28554723	C0015127	Etiology aspects	ftcn	9.86
28554723	C0033684	Proteins	aapp	6.79
28554723	C0033684	Proteins	bacs	6.79
28554723	C0013832	Electrolytes	inch	6.59
28554723	C0013832	Electrolytes	phsu	6.59
28554723	C2722820	Bicarbonate preparation	orch	5.18
28554723	C2722820	Bicarbonate preparation	phsu	5.18
28554723	C0439799	Channel	spco	5.18
28554723	C1706095	Channel Object	cnce	5.18
28554723	C0596019	Chloride Ion	elii	5.18
28554723	C2700640	Encode (action)	acty	5.18
28554723	C0973231	bicarbonate ion	inch	5.18
28554723	C1413365	CFTR gene	gngm	3.58
28554723	C3495449	Mobility aid	medd	3.57
28554723	C1317949	transport (device)	mnob	3.57
28554723	C1524003	Science of Etiology	cnce	3.55
28554723	C1704735	Regulator	cnce	3.48
28554723	C1704734	Regulator Device Component	mnob	3.48
28554723	C0182953	Regulators (device)	medd	3.48
28554723	C1879547	Activation action	acty	3.45
28554723	C3536863	Electrolyte [EPC]	phsu	3.44
28554723	C0026882	Mutation	genf	9.87
28554723	C1518422	Negation	ftcn	5.18
28554723	C0684224	Report (document)	inpr	5.18
28554723	C0700287	Reporting	hlca	5.18
28554723	C0686907	Consequence of	ftcn	3.68
28554723	C0681760	2000s	tmco	3.53
28554723	C0542341	Function	ftcn	3.50
28554723	C0205245	Functional	ftcn	3.50
28554723	C2700217	Functional Relationship	cnce	3.50
28554723	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	68.45
28554723	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	68.45
28554723	C0031843	physiological aspects	phsf	29.46
28554723	C0162695	New Drug Approval	gora	19.35
28554723	C0040363	Togo	geoa	17.80
28554723	C0041260	Tryptophanase	aapp	17.80
28554723	C0041260	Tryptophanase	enzy	17.80
28554723	C0085732	Ability	orga	14.64
28554723	C0162340	Comprehension	menp	13.05
28554723	C0542341	Function	ftcn	10.42
28554723	C0700205	Function Axis	clas	10.42
28554723	C1705273	Mathematical Operator	inpr	10.42
28554723	C0242481	Research Activities	resa	9.78
28554723	C0035168	research	resa	9.78
28554723	C0026882	Mutation	genf	9.74
28554723	C1299581	Able (finding)	fndg	5.18
28554723	C1280477	Progress	ftcn	5.18
28554723	C1883351	To	qlco	5.18
28554723	C1272688	status - In progress	ftcn	5.18
28554723	C1510464	Protein Structure	aapp	3.75
28554723	C0175168	Protein, Organized by Structure	aapp	3.75
28554723	C0015264	Exertion	orgf	3.63
28554723	C0678594	structure	spco	3.63
28554723	C0686907	Consequence of	ftcn	3.59
28554723	C1167622	Binding (Molecular Function)	moft	3.56
28554723	C1145667	Binding action	acty	3.56
28554723	C0332452	defective	ftcn	3.56
28554723	C1881534	Make - Instruction Imperative	ftcn	3.55
28554723	C1881345	LED Therapy	topp	3.54
28554723	C0205448	Two	qnco	3.54
28554723	C1413365	CFTR gene	gngm	3.48
28554723	C0026882	Mutation	genf	19.82
28554723	C1552740	Entity Determiner - specific	inpr	7.13
28554723	C0205369	Specific qualifier value	qlco	7.13
28554723	C0087111	Therapeutic procedure	topp	3.63
28554723	C0470187	Availability of	ftcn	3.59
28554723	C1705285	Mutation Abnormality	comd	3.48
28554723	C1720467	Only - dosing instruction fragment	inpr	3.48
28554723	C0205171	Singular	qnco	3.48
28554723	C0150312	Present	qnco	3.45
28554723	C0449450	Presentation	idcn	3.45
28554723	C0009738	Congo	geoa	16.04
28554723	C2718059	Precision Medicine	topp	13.05
28554723	C0012634	Disease	dsyn	9.77
28554723	C1280500	Effect	qlco	3.61
28554723	C2348382	Effect, Appearance	qlco	3.61
28554723	C0332149	Possible	qlco	3.47
28554723	C2362652	Possible diagnosis	qlco	3.47
28554723	C1705910	Possibly Related to Intervention	qlco	3.47
28554723	C0392747	Changing	ftcn	3.44
28554723	C3811819	CFTR wt Allele	gngm	3.43
28554723	C0205435	First (number)	qnco	3.43
28554723	C1279901	Firstly	qlco	3.43
28554723	C1524059	mechanism of action qualifier	ftcn	13.13
28554723	C0031327	Drug Kinetics	phsf	9.97
28554723	C0678723	Biologic Development	orgf	3.59
28554723	C1527148	Development	ftcn	3.59
28554723	C0243107	development aspects	phsf	3.59
28554723	C1705242	Different	qlco	3.43
28554723	C0205198	Compound	qlco	3.41
28554723	C1706082	Compound (substance)	chem	3.41
28554723	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	22.36
28554723	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	22.36
28554723	C0031843	physiological aspects	phsf	12.89
28554723	C1517331	Further	spco	5.18
28554723	C3540027	Adrenergic and dopaminergic agents combinations	phsu	3.56
28554723	C3539975	Aluminium antacid compound combinations	phsu	3.56
28554723	C3539963	Amide local anesthetic combinations	orch	3.56
28554723	C3539963	Amide local anesthetic combinations	phsu	3.56
28554723	C3539979	Antiinfective irrigating solution combinations	phsu	3.56
28554723	C3540722	Beta-lactamase sensitive penicillin combinations	antb	3.56
28554723	C3540722	Beta-lactamase sensitive penicillin combinations	orch	3.56
28554723	C3539977	Calcium antacid compound combinations	phsu	3.56
28554723	C3540720	Caries prophylactic agent combinations	phsu	3.56
28554723	C3539972	Combination solutions for parenteral nutrition	phsu	3.56
28554723	C0453882	Combinations (Undergarment)	mnob	3.56
28554723	C1947976	Correction (change)	ftcn	3.56
28554723	C1705565	Correction Report	inpr	3.56
28554723	C3539968	Enema combinations	phsu	3.56
28554723	C3540026	Hepatitis vaccine combinations	aapp	3.56
28554723	C3540026	Hepatitis vaccine combinations	imft	3.56
28554723	C3540026	Hepatitis vaccine combinations	phsu	3.56
28554723	C3540723	Insulins and analogs for injection, fast-acting combinations	phsu	3.56
28554723	C3539974	Insulins and analogs for injection, intermediate-acting combinations	phsu	3.56
28554723	C3539967	Insulins and analogs for injection, intermediate-acting combined with fast-acting- combinations	phsu	3.56
28554723	C3540719	Intermediate-acting sulfonamide combinations	orch	3.56
28554723	C3540719	Intermediate-acting sulfonamide combinations	phsu	3.56
28554723	C3539965	Local hemostatic combinations	phsu	3.56
28554723	C3539959	Long-acting sulfonamide combinations	orch	3.56
28554723	C3539959	Long-acting sulfonamide combinations	phsu	3.56
28554723	C3539956	Magnesium antacid compound combinations	phsu	3.56
28554723	C3854036	Other anti-dementia drug combinations in ATC	phsu	3.56
28554723	C3539973	Other antifungal combinations for topical use in ATC	phsu	3.56
28554723	C3539960	Other intestinal adsorbent combinations in ATC	phsu	3.56
28554723	C3540028	Other irrigating solution combinations in ATC	phsu	3.56
28554723	C3539976	Penicillins with extended spectrum combinations	antb	3.56
28554723	C3539976	Penicillins with extended spectrum combinations	orch	3.56
28554723	C3539961	Platelet aggregation inhibitor combinations excl. heparin	phsu	3.56
28554723	C3540740	Potassium supplement combinations	phsu	3.56
28554723	C3539182	Salt solution combinations	phsu	3.56
28554723	C3539181	Short-acting sulfonamide combinations	orch	3.56
28554723	C3539181	Short-acting sulfonamide combinations	phsu	3.56
28554723	C3539969	Specific immunoglobulin combinations	aapp	3.56
28554723	C3539969	Specific immunoglobulin combinations	imft	3.56
28554723	C3539969	Specific immunoglobulin combinations	phsu	3.56
28554723	C3539970	combination drugs used in erectile dysfunction	phsu	3.56
28554723	C3539978	expectorant combinations excluding combinations with cough suppressants	phsu	3.56
28554723	C3540724	expectorant combinations, excl. combinations with cough suppressants	phsu	3.56
28554723	C3540031	gonadotropin combinations	aapp	3.56
28554723	C3540031	gonadotropin combinations	horm	3.56
28554723	C3540031	gonadotropin combinations	phsu	3.56
28554723	C3539966	insulins and analogs for injection combinations, long-acting	phsu	3.56
28554723	C3539964	local opthalmologic anesthetic combinations	phsu	3.56
28554723	C3539955	lung surfactant combinations	phsu	3.56
28554723	C3539957	opium alkaloids and derivative combination cough suppressants	phsu	3.56
28554723	C3540030	other cough suppressant combinations in ATC	phsu	3.56
28554723	C3540721	other nasal preparation combinations in ATC	phsu	3.56
28554723	C3539971	otologic analgesic and anesthetic combinations	phsu	3.56
28554723	C3539954	topical antibiotic combinations	phsu	3.56
28554723	C3539962	vitamin D and analog combinations	phsu	3.56
28554723	C1413365	CFTR gene	gngm	3.43
28554723	C0542341	Function	ftcn	3.43
28554723	C0700205	Function Axis	clas	3.43
28554723	C1705273	Mathematical Operator	inpr	3.43
28554723	C0205314	New	qlco	3.43
28554723	C0205198	Compound	qlco	3.41
28554723	C1706082	Compound (substance)	chem	3.41
28554723	C0017337	Genes	gngm	32.57
28554723	C0079925	Antisense Oligonucleotides	bacs	24.11
28554723	C0079925	Antisense Oligonucleotides	irda	24.11
28554723	C0079925	Antisense Oligonucleotides	nnon	24.11
28554723	C0242612	Codon, Nonsense	nusq	22.43
28554723	C0040363	Togo	geoa	17.80
28554723	C0041260	Tryptophanase	aapp	17.80
28554723	C0041260	Tryptophanase	enzy	17.80
28554723	C0034754	Reading (activity)	dora	16.07
28554723	C0035696	RNA, Messenger	bacs	12.89
28554723	C0035696	RNA, Messenger	nnon	12.89
28554723	C2349182	Correct (qualifier)	qlco	5.18
28554723	C0332257	Including (qualifier)	ftcn	5.18
28554723	C1883351	To	qlco	5.18
28554723	C0679199	strategy	menp	5.18
28554723	C0868955	editing	ocac	3.68
28554723	C0449445	Approach	spco	3.63
28554723	C1292724	Procedural approach	ftcn	3.63
28554723	C3687832	DRUGS	topp	3.60
28554723	C0013227	Pharmaceutical Preparations	phsu	3.60
28554723	C1457869	Defect	ftcn	3.55
28554723	C0017296	gene therapy	topp	3.53
28554723	C0332452	defective	ftcn	3.50
28554723	C1705179	Reading (datum presentation)	fndg	3.46
28554723	C1527178	Basis - conceptual entity	ftcn	3.42
28554723	C0456079	Disease classification level	clas	3.42
28554723	C1547707	Floor - story of building	geoa	3.42
28554723	C2946261	Level	phsu	3.42
28554723	C0441889	Levels (qualifier value)	qlco	3.42
28554723	C0009738	Congo	geoa	17.80
28554723	C0040363	Togo	geoa	17.80
28554723	C0041260	Tryptophanase	aapp	17.80
28554723	C0041260	Tryptophanase	enzy	17.80
28554723	C0027552	Needs	qlco	14.64
28554723	C3811819	CFTR wt Allele	gngm	5.18
28554723	C0686904	Patient need for (contextual qualifier)	ftcn	5.18
28554723	C1883351	To	qlco	5.18
28554723	C0679199	strategy	menp	5.18
28554723	C0087111	Therapeutic procedure	topp	3.55
28554723	C0683521	patient condition	fndg	3.44
28554723	C0392747	Changing	ftcn	3.41
24039402	C0006267	Bronchiectasis	dsyn	11.49
24039402	C0010674	Cystic Fibrosis	dsyn	10.06
24039402	C0376558	Life	idcn	9.81
24039402	C0036537	Bodily secretions	bdsu	6.71
24039402	C0035245	Respiratory physiology	ortf	6.62
24039402	C0559758	Multisystem disorder	dsyn	5.18
24039402	C0439801	Limited (extensiveness)	ftcn	3.68
24039402	C1859117	Recurrent pulmonary infections	fndg	3.65
24039402	C0332152	Before	tmco	3.56
24039402	C1880022	Characterization	acty	3.56
24039402	C1522538	Leading	ftcn	3.56
24039402	C1280412	Thick	qlco	3.56
24039402	C0868945	deterioration	phpr	3.56
24039402	C0311419	viscous	ftcn	3.56
24039402	C0205329	Progressive	ftcn	3.43
24039402	C0009738	Congo	geoa	32.47
24039402	C0008203	Chlorides	inch	16.05
24039402	C0015127	Etiology aspects	ftcn	9.86
24039402	C0031847	physiopathological	ftcn	9.85
24039402	C0021699	Integral Membrane Proteins	aapp	9.74
24039402	C3811819	CFTR wt Allele	gngm	7.08
24039402	C1159571	water transport	celf	5.18
24039402	C1517945	Loss	qnco	3.59
24039402	C1273518	Responsible to	fndg	3.57
24039402	C1524003	Science of Etiology	cnce	3.55
24039402	C3887505	DYSFUNCTION - SKIN DISORDERS	dsyn	3.54
24039402	C3887504	Dysfunction	cnce	3.54
24039402	C0277785	Functional disorder	patf	3.54
24039402	C0596019	Chloride Ion	elii	3.44
24039402	C1704735	Regulator	cnce	3.42
24039402	C1704734	Regulator Device Component	mnob	3.42
24039402	C0182953	Regulators (device)	medd	3.42
24039402	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	45.03
24039402	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	45.03
24039402	C0162340	Comprehension	menp	13.01
24039402	C0031847	physiopathological	ftcn	9.73
24039402	C0026882	Mutation	genf	9.73
24039402	C1947931	Direct (qualifier)	qlco	5.18
24039402	C1521840	Target	ftcn	5.18
24039402	C2986546	Target Lesion Identification	diap	5.18
24039402	C0683607	allowing	socb	5.18
24039402	C1457869	Defect	ftcn	3.63
24039402	C0678723	Biologic Development	orgf	3.54
24039402	C1527148	Development	ftcn	3.54
24039402	C0243107	development aspects	phsf	3.54
24039402	C1413365	CFTR gene	gngm	3.48
24039402	C1328819	Small Molecule	orch	3.44
24039402	C1561611	Admission Level of Care Code - Improved	inpr	3.42
24039402	C0332272	Better	qlco	3.42
24039402	C3887505	DYSFUNCTION - SKIN DISORDERS	dsyn	3.42
24039402	C3887504	Dysfunction	cnce	3.42
24039402	C0277785	Functional disorder	patf	3.42
24039402	C0184511	Improved	qlco	3.42
24039402	C1552740	Entity Determiner - specific	inpr	3.42
24039402	C1705285	Mutation Abnormality	comd	3.42
24039402	C0205369	Specific qualifier value	qlco	3.42
24039402	C0205198	Compound	qlco	3.40
24039402	C1706082	Compound (substance)	chem	3.40
24039402	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	22.39
24039402	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	22.39
24039402	C0233324	Term Birth	orgf	22.38
24039402	C0040363	Togo	geoa	17.80
24039402	C0041260	Tryptophanase	aapp	17.80
24039402	C0041260	Tryptophanase	enzy	17.80
24039402	C0009738	Congo	geoa	16.04
24039402	C3264621	ivacaftor	orch	13.14
24039402	C3264621	ivacaftor	phsu	13.14
24039402	C0023636	License	rnlw	12.88
24039402	C0242373	Licensing	gora	12.88
24039402	C0012634	Disease	dsyn	9.78
24039402	C0026882	Mutation	genf	9.77
24039402	C0030705	Patients	podg	6.57
24039402	C1521840	Target	ftcn	5.18
24039402	C2986546	Target Lesion Identification	diap	5.18
24039402	C1883351	To	qlco	5.18
24039402	C3245505	potential	qlco	5.18
24039402	C0392747	Changing	ftcn	3.59
24039402	C0205198	Compound	qlco	3.54
24039402	C1706082	Compound (substance)	chem	3.54
24039402	C1413365	CFTR gene	gngm	3.47
24039402	C1705285	Mutation Abnormality	comd	3.47
24039402	C2826302	Reported Term	inpr	3.45
24039402	C1705313	Term (lexical)	idcn	3.45
24039402	C1515273	Term (temporal)	tmco	3.45
24039402	C1328819	Small Molecule	orch	3.43
24039402	C3811819	CFTR wt Allele	gngm	3.42
24039402	C0205435	First (number)	qnco	3.42
24039402	C1279901	Firstly	qlco	3.42
24039402	C1548573	Licensed - Location characteristic ID	inpr	3.42
24039402	C3889832	Licensed as Wholesale Drug Distributor or Third Party Logistics Provider	qlco	3.42
24039402	C0043094	Weight Gain	fndg	27.26
24039402	C0233324	Term Birth	orgf	22.45
24039402	C0008976	Clinical Trials	resa	20.95
24039402	C3264621	ivacaftor	orch	13.14
24039402	C3264621	ivacaftor	phsu	13.14
24039402	C0034380	Quality of life	idcn	12.93
24039402	C1096775	Clinical Trial [Publication Type]	inpr	11.49
24039402	C0035245	Respiratory physiology	ortf	8.34
24039402	C0392756	Reduced	qlco	7.06
24039402	C1550718	Entity Name Part Type - given	idcn	5.18
24039402	C1442162	GIVEN	cnce	5.18
24039402	C1947971	Give - dosing instruction imperative	ftcn	5.18
24039402	C3244317	Given name	inpr	5.18
24039402	C0585361	Twice a day	tmco	5.18
24039402	C2911647	Weight Gain Adverse Event	fndg	5.18
24039402	C0175795	oral medication	topp	5.18
24039402	C1547282	Show	anim	3.98
24039402	C0428295	Cystic fibrosis sweat test	lbpr	3.75
24039402	C1304760	Sweat chloride level result	lbtr	3.75
24039402	C0442805	Increase	ftcn	3.55
24039402	C0301630	Reduction (chemical)	npop	3.55
24039402	C0441610	Reduction - action	topp	3.55
24039402	C0814225	benefit	qnco	3.55
24039402	C2986411	Improvement	cnce	3.55
24039402	C2826302	Reported Term	inpr	3.52
24039402	C1705313	Term (lexical)	idcn	3.52
24039402	C1515273	Term (temporal)	tmco	3.52
24039402	C0205216	Decreased	qnco	3.48
24039402	C0442797	Decreasing	qlco	3.48
24039402	C0518214	Perceived quality of life	sosy	3.47
24039402	C0588446	Informing patient	hlca	3.44
24039402	C0449788	Count of entities	qnco	3.43
24039402	C0237753	Numbers	qnco	3.43
24039402	C1546767	Specimen Source Codes - Respiratory	inpr	3.43
24039402	C0521346	respiratory	ftcn	3.43
24039402	C3264621	ivacaftor	orch	26.56
24039402	C3264621	ivacaftor	phsu	26.56
24039402	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	22.35
24039402	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	22.35
24039402	C0009738	Congo	geoa	16.16
24039402	C0211067	PAVe protocol 1	topp	14.64
24039402	C0023636	License	rnlw	13.05
24039402	C0242373	Licensing	gora	13.05
24039402	C0026882	Mutation	genf	9.91
24039402	C0042153	utilization qualifier	ftcn	9.90
24039402	C1257890	Population Group	popg	9.86
24039402	C0030705	Patients	podg	6.83
24039402	C0032659	geographic population	qnco	6.70
24039402	C0521116	Current (present time)	tmco	5.18
24039402	C1720467	Only - dosing instruction fragment	inpr	5.18
24039402	C0205171	Singular	qnco	5.18
24039402	C0814225	benefit	qnco	5.18
24039402	C1704259	Biochemical Pathway	moft	3.68
24039402	C1705987	Pathway (interactions)	cnce	3.68
24039402	C1705285	Mutation Abnormality	comd	3.60
24039402	C1272684	Accepted	qlco	3.59
24039402	C0443211	Established	qlco	3.59
24039402	C1548573	Licensed - Location characteristic ID	inpr	3.59
24039402	C3889832	Licensed as Wholesale Drug Distributor or Third Party Logistics Provider	qlco	3.59
24039402	C0457083	Usage	ftcn	3.59
24039402	C1947944	Use - dosing instruction imperative	inpr	3.59
24039402	C0332232	Approximate	qlco	3.55
24039402	C3811819	CFTR wt Allele	gngm	3.55
24039402	C0678723	Biologic Development	orgf	3.50
24039402	C0458003	Developmental (qualifier value)	qlco	3.50
24039402	C0205172	More	ftcn	3.50
24039402	C0205447	One	qnco	3.46
24039402	C1413365	CFTR gene	gngm	3.43
24039402	C1709060	Modulator Device Component	mnob	3.41
24039402	C0039798	therapeutic aspects	ftcn	22.48
24039402	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	22.35
